690150,"TWENTYNINE PALMS",CA,-8.0,34.300,-116.167,626
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
11/24/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,19.0,A,7,0.0,A,7,28,A,7,951,A,7,290,A,7,3.6,A,7,11300,A,7,77777,A,7,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/24/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,19.4,B,8,0.1,B,8,27,A,7,951,B,8,300,B,8,3.4,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/24/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,20.0,A,7,0.0,A,7,26,A,7,951,A,7,300,A,7,3.1,A,7,11300,A,7,77777,A,7,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/24/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.0,A,7,0.0,A,7,32,A,7,951,A,7,250,A,7,3.6,A,7,11300,A,7,77777,A,7,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/24/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,16.0,A,7,0.0,A,7,34,A,7,951,A,7,240,A,7,3.6,A,7,11300,A,7,77777,A,7,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/24/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,14.1,E,9,1.4,E,9,42,A,7,950,B,8,310,E,9,3.2,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/24/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.3,E,9,1.0,E,9,43,A,7,950,B,8,90,E,9,1.9,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.8,E,9,1.3,E,9,45,A,7,950,B,8,120,E,9,2.0,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.0,E,9,1.5,E,9,49,A,7,949,B,8,160,E,9,2.2,E,9,-9900,?,0,77777,E,9,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.3,E,9,1.9,E,9,52,A,7,949,B,8,320,E,9,3.9,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.1,E,9,2.4,E,9,55,A,7,949,B,8,230,E,9,2.6,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.8,E,9,3.3,E,9,60,A,7,949,B,8,220,E,9,5.3,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.3,E,9,1.8,E,9,46,A,7,948,B,8,220,E,9,4.4,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,07:00,32,714,0,2,8,100,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,11.0,A,7,0.0,A,7,47,A,7,948,A,7,330,A,7,3.1,A,7,11300,A,7,77777,A,7,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,08:00,253,1404,118,2,8,420,2,15,42,2,8,12200,2,8,31000,2,15,6600,2,8,770,2,19,0,B,8,0,B,8,14.1,B,8,0.5,B,8,39,A,7,948,B,8,360,B,8,3.0,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,09:00,477,1404,300,2,8,679,2,15,69,2,8,31600,2,8,62500,2,15,10200,2,8,1350,2,19,1,B,8,0,B,8,18.3,B,8,1.2,B,8,32,A,7,948,B,8,30,B,8,2.9,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,10:00,650,1404,414,2,8,618,2,15,127,2,8,42800,2,8,59800,2,15,15100,2,8,2550,2,19,1,B,8,1,B,8,22.4,B,8,1.5,B,8,25,A,7,948,B,8,60,B,8,2.8,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,11:00,759,1404,538,2,8,831,2,15,87,2,8,56900,2,8,82400,2,15,12200,2,8,1970,2,19,1,B,8,1,B,8,26.0,B,8,1.8,B,8,21,A,7,949,B,8,90,B,8,2.7,B,8,-9900,?,0,77777,B,8,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,12:00,798,1404,584,2,8,897,2,15,72,2,8,61100,2,8,88400,2,15,10600,2,8,1720,2,19,1,E,9,1,E,9,29.0,A,7,2.0,A,7,18,A,7,949,A,7,120,A,7,2.6,A,7,11300,A,7,77777,A,7,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,13:00,764,1404,590,2,8,965,2,15,63,2,8,61900,2,8,94900,2,15,10100,2,8,1580,2,19,0,E,9,0,E,9,27.0,A,7,9.0,A,7,32,A,7,948,A,7,150,A,7,1.5,A,7,11300,A,7,77777,A,7,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,14:00,658,1404,496,2,8,894,2,15,75,2,8,52200,2,8,87200,2,15,11200,2,8,1630,2,19,0,E,9,0,E,9,33.0,A,7,-2.0,A,7,10,A,7,948,A,7,130,A,7,2.6,A,7,11300,A,7,77777,A,7,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,15:00,488,1404,372,2,8,897,2,15,59,2,8,39000,2,8,82900,2,15,10000,2,8,1140,2,19,2,A,7,2,E,9,30.4,B,8,-1.8,B,8,12,A,7,946,B,8,140,A,7,4.6,A,7,11300,A,7,77777,A,7,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,16:00,267,1404,198,2,8,801,2,15,45,2,8,19800,2,8,61800,2,15,8000,2,8,780,2,19,0,E,9,0,E,9,27.0,A,7,-2.0,A,7,15,A,7,945,A,7,160,A,7,4.1,A,7,11300,A,7,77777,A,7,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,17:00,40,808,3,2,8,168,2,15,1,2,8,1200,2,8,9600,2,15,600,2,8,40,2,19,0,B,8,0,B,8,22.6,B,8,-2.0,B,8,19,A,7,945,B,8,130,B,8,3.3,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,18.6,B,8,-1.5,B,8,25,A,7,944,B,8,100,B,8,2.5,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,15.2,B,8,-1.0,B,8,33,A,7,943,B,8,60,B,8,1.6,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,12.0,B,8,-0.6,B,8,41,A,7,943,B,8,30,B,8,0.8,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,0.0,A,7,53,A,7,942,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,1.0,A,7,57,A,7,941,A,7,150,A,7,2.1,A,7,11300,A,7,77777,A,7,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,9.8,E,9,0.7,E,9,53,A,7,942,B,8,60,E,9,3.1,E,9,-9900,?,0,77777,E,9,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/25/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.0,E,9,0.3,E,9,51,A,7,942,B,8,350,E,9,2.2,E,9,-9900,?,0,77777,E,9,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.7,E,9,-1.0,E,9,47,A,7,942,B,8,110,E,9,0.7,E,9,-9900,?,0,77777,E,9,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,10.5,E,9,-0.3,E,9,47,A,7,943,B,8,70,E,9,1.2,E,9,-9900,?,0,77777,E,9,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,3,E,9,10.7,E,9,1.3,E,9,52,A,7,943,B,8,30,E,9,5.0,E,9,-9900,?,0,77777,E,9,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,3,E,9,10.9,E,9,-1.0,E,9,43,A,7,944,B,8,30,E,9,4.5,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,3,E,9,11.2,E,9,-1.3,E,9,41,A,7,944,B,8,360,E,9,4.0,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,3,E,9,10.8,E,9,-1.7,E,9,41,A,7,945,B,8,360,E,9,3.6,E,9,-9900,?,0,77777,E,9,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,07:00,30,691,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,11.0,A,7,-2.0,A,7,39,A,7,945,A,7,340,A,7,3.1,A,7,11300,A,7,77777,A,7,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,08:00,249,1405,140,2,8,654,2,15,24,2,8,14900,2,8,51600,2,15,5700,2,8,620,2,19,0,E,9,0,E,9,12.0,A,7,3.0,A,7,54,A,7,946,A,7,40,A,7,2.1,A,7,11300,A,7,77777,A,7,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,09:00,473,1405,314,2,8,813,2,15,39,2,8,33200,2,8,74900,2,15,7900,2,8,1010,2,19,0,E,9,0,E,9,14.0,A,7,3.0,A,7,47,A,7,947,A,7,320,A,7,3.1,A,7,11300,A,7,77777,A,7,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,10:00,646,1405,462,2,8,903,2,15,45,2,8,48900,2,8,87400,2,15,8600,2,8,1220,2,19,0,E,9,0,E,9,14.0,A,7,3.0,A,7,47,A,7,947,A,7,20,A,7,5.7,A,7,11300,A,7,77777,A,7,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,11:00,756,1405,549,2,8,879,2,15,75,2,8,57400,2,8,86200,2,15,10900,2,8,1670,2,19,0,E,9,0,E,9,15.0,A,7,4.0,A,7,48,A,7,947,A,7,20,A,7,5.7,A,7,11300,A,7,77777,A,7,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,12:00,795,1405,608,2,8,975,2,15,54,2,8,64100,2,8,96300,2,15,9500,2,8,1490,2,19,0,E,9,0,E,9,20.0,A,7,4.0,A,7,35,A,7,947,A,7,360,A,7,4.6,A,7,11300,A,7,77777,A,7,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,13:00,761,1405,583,2,8,946,2,15,69,2,8,61100,2,8,92900,2,15,10600,2,8,1630,2,19,0,B,8,0,B,8,20.7,B,8,4.0,B,8,33,A,7,947,B,8,360,B,8,3.1,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,14:00,655,1405,475,2,8,726,2,15,135,2,8,49000,2,8,70100,2,15,16100,2,8,2690,2,19,0,E,9,0,E,9,21.0,A,7,4.0,A,7,33,A,7,946,A,7,360,A,7,1.5,A,7,11300,A,7,77777,A,7,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,15:00,486,1405,373,2,8,864,2,15,72,2,8,37900,2,8,79100,2,15,10400,2,8,1340,2,19,0,E,9,0,E,9,19.0,A,7,2.0,A,7,32,A,7,946,A,7,360,A,7,1.5,A,7,11300,A,7,77777,A,7,1.0,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,16:00,265,1405,199,2,8,804,2,15,47,2,8,19800,2,8,61600,2,15,8100,2,8,790,2,19,0,E,9,0,E,9,18.0,A,7,0.0,A,7,30,A,7,945,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,1.0,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,17:00,40,808,2,2,8,166,2,15,1,2,8,1100,2,8,9500,2,15,600,2,8,40,2,19,0,B,8,0,B,8,16.0,B,8,-0.3,B,8,33,A,7,945,B,8,360,B,8,0.2,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,14.4,B,8,-0.1,B,8,37,A,7,945,B,8,360,B,8,0.4,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,13.4,B,8,0.1,B,8,40,A,7,944,B,8,360,B,8,0.6,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,12.5,B,8,0.1,B,8,42,A,7,944,B,8,350,B,8,0.8,B,8,-9900,?,0,77777,B,8,1.0,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,11.9,B,8,0.4,B,8,45,A,7,944,B,8,350,B,8,1.0,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,11.2,B,8,0.5,B,8,48,A,7,944,B,8,350,B,8,1.2,B,8,-9900,?,0,77777,B,8,1.1,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,10.9,B,8,0.8,B,8,50,A,7,943,B,8,350,B,8,1.4,B,8,-9900,?,0,77777,B,8,1.2,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/26/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,10.4,B,8,0.8,B,8,51,A,7,943,B,8,350,B,8,1.7,B,8,-9900,?,0,77777,B,8,1.2,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,10.4,B,8,1.0,B,8,52,A,7,943,B,8,350,B,8,1.9,B,8,-9900,?,0,77777,B,8,1.3,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,9.8,B,8,0.9,B,8,54,A,7,943,B,8,350,B,8,2.1,B,8,-9900,?,0,77777,B,8,1.3,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,9.5,B,8,1.1,B,8,56,A,7,942,B,8,350,B,8,2.3,B,8,-9900,?,0,77777,B,8,1.3,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,9.6,B,8,1.4,B,8,57,A,7,942,B,8,340,B,8,2.5,B,8,-9900,?,0,77777,B,8,1.3,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,9.3,B,8,1.1,B,8,56,A,7,942,B,8,340,B,8,2.7,B,8,-9900,?,0,77777,B,8,1.2,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,9.2,B,8,0.9,B,8,56,A,7,942,B,8,340,B,8,2.9,B,8,-9900,?,0,77777,B,8,1.2,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,07:00,29,691,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,10.0,A,7,2.0,A,7,57,A,7,941,A,7,340,A,7,3.1,A,7,11300,A,7,77777,A,7,1.1,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,08:00,244,1405,139,2,8,651,2,15,25,2,8,14700,2,8,51100,2,15,5800,2,8,620,2,19,3,E,9,3,E,9,11.0,A,7,0.0,A,7,47,A,7,942,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,1.0,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,09:00,468,1405,317,2,8,823,2,15,42,2,8,33600,2,8,75700,2,15,8200,2,8,1040,2,19,0,E,9,0,E,9,20.0,A,7,0.0,A,7,26,A,7,943,A,7,190,A,7,1.5,A,7,11300,A,7,77777,A,7,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,10:00,642,1405,477,2,8,926,2,15,52,2,8,50200,2,8,89400,2,15,9200,2,8,1310,2,19,3,E,9,3,E,9,18.0,A,7,0.0,A,7,30,A,7,943,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,11:00,752,1405,549,2,8,890,2,15,71,2,8,57400,2,8,87300,2,15,10600,2,8,1630,2,19,3,E,9,3,E,9,19.0,A,7,-1.0,A,7,26,A,7,940,A,7,150,A,7,6.2,A,7,11300,A,7,77777,A,7,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,12:00,792,1405,583,2,8,920,2,15,63,2,8,61200,2,8,90700,2,15,10000,2,8,1610,2,19,3,E,9,3,E,9,18.0,A,7,0.0,A,7,30,A,7,939,A,7,130,A,7,4.6,A,7,11300,A,7,77777,A,7,1.0,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,13:00,758,1405,577,2,8,928,2,15,74,2,8,60200,2,8,91000,2,15,10900,2,8,1660,2,19,3,E,9,3,E,9,18.0,A,7,0.0,A,7,30,A,7,937,A,7,210,A,7,10.8,A,7,11300,A,7,77777,A,7,1.1,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,14:00,653,1405,468,2,8,757,2,15,115,2,8,48800,2,8,73600,2,15,14400,2,8,2350,2,19,3,E,9,3,E,9,17.0,A,7,1.0,A,7,34,A,7,936,A,7,230,A,7,9.8,A,7,11300,A,7,77777,A,7,1.2,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,15:00,484,1405,348,2,8,705,2,15,104,2,8,35500,2,8,63800,2,15,13400,2,8,1900,2,19,3,E,9,3,E,9,16.0,A,7,0.0,A,7,34,A,7,936,A,7,240,A,7,11.8,A,7,9700,A,7,77777,A,7,1.3,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,16:00,264,1405,200,2,8,673,2,15,73,2,8,19900,2,8,48500,2,15,10700,2,8,1180,2,19,4,E,9,4,E,9,16.1,B,8,1.0,B,8,36,A,7,936,B,8,230,A,7,12.9,A,7,8000,A,7,77777,A,7,1.3,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,17:00,39,785,2,2,8,137,2,15,1,2,8,900,2,8,7800,2,15,500,2,8,40,2,19,4,E,9,4,E,9,15.0,A,7,2.0,A,7,41,A,7,936,A,7,230,A,7,10.8,A,7,9700,A,7,77777,A,7,1.4,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,B,8,4,B,8,13.2,B,8,1.4,B,8,45,A,7,936,B,8,240,B,8,9.6,B,8,-9900,?,0,77777,B,8,1.5,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,B,8,4,B,8,12.0,B,8,0.8,B,8,46,A,7,936,B,8,240,B,8,8.4,B,8,-9900,?,0,77777,B,8,1.6,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,11.0,A,7,0.0,A,7,47,A,7,936,A,7,250,A,7,7.2,A,7,11300,A,7,77777,A,7,1.4,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,11.0,A,7,0.0,A,7,47,A,7,937,A,7,310,A,7,12.9,A,7,11300,A,7,3600,A,7,1.2,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,10.0,A,7,0.0,A,7,50,A,7,937,A,7,310,A,7,11.8,A,7,11300,A,7,3600,A,7,1.1,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,7,E,9,9.5,E,9,-0.2,E,9,51,A,7,938,B,8,350,E,9,11.2,E,9,-9900,?,0,5644,E,9,1.0,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/27/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,7,E,9,8.8,E,9,-0.8,E,9,51,A,7,938,B,8,30,E,9,10.6,E,9,-9900,?,0,7689,E,9,0.9,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/28/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,7,E,9,8.9,E,9,-0.4,E,9,52,A,7,939,B,8,70,E,9,10.0,E,9,-9900,?,0,9733,E,9,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
11/28/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,6,E,9,8.0,E,9,-1.8,E,9,49,A,7,939,B,8,120,E,9,9.4,E,9,-9900,?,0,11778,E,9,0.8,E,8,0.043,F,8,0.180,F,8,-9900,-9900,?,0
